"fish1_id","fish2_id","distance_km","row_number"
"663","982126052697423",2.11414847363568,802
"2769","620",0.361786886683746,803
"515","982126052697385",0.0679616727812037,804
"1398","362",25.9850060933036,805
"1830","1961",0.801443853430994,806
"982000411818575","1307",0.116610615178246,807
"1252","583",1.76051714856653,808
"166","978",27.267260646745,809
"969","948",27.0265572267478,810
"982126052951241","2639",2.30418744343244,811
"2009","982126052950834",0.0490747543692838,812
"1436","331",25.4640952575557,813
"1995","544",1.68542779014049,814
"1139","409",27.2279392493711,815
"986112100165801","1461",0.35536326266497,816
"1104","2130",0.218946484956714,817
"723","1505",27.0860323933671,818
"1115","2697",1.90018142810694,819
"2220","897",14.7742259916843,820
"768","1183",27.2222633485429,821
"2130","2222",0.0899951574090878,822
"727","256",27.5207633747998,823
"1983","1923",18.0464283984725,824
"987","982126052951220",0.869220004155229,825
"985153000405269","1564",26.953505252626,826
"330","65",12.3772433831371,827
"985153000371973","1699",25.5283458164193,828
"1913","997",26.956677985308,829
"962","2712",24.6241262082676,830
"985153000370198","1358",1.16274831212545,831
"1973","985153000370891",14.1681580089043,832
"1913","83",1.03479063364418,833
"1269","1192",0.779495336781039,834
"1693","1209",0.127501745600885,835
"982000411818451","54",27.7355064043851,836
"359","43",15.0894772854287,837
"982126052697430","2040",25.4029805785763,838
"1548","986112100172409",0.799925756343064,839
"2410","410",0.861408409827782,840
"982126052950826","2097",9.67335248368504,841
"985153000407023","1673",0.339825192322133,842
"2160","1089",2.40612113408369,843
"986112100173180","1275",25.5315874308142,844
"1202","197",1.58277837170738,845
"509","2284",0.788095294308927,846
"1856","1637",1.42229522382337,847
"986112100173519","985153000405940",27.6047876809218,848
"1631","316",26.9170482715952,849
"169","1480",12.4228866973942,850
"254","1279",0.32555506333532,851
"1270","2122",1.89149251558925,852
"175","488",25.1395131027798,853
"2021","986112100163580",27.4423474686826,854
"868","1863",0.335627765311931,855
"2333","1138",8.67909476686172,856
"1675","982000411818531",0.267767730093146,857
"971","1926",18.5449931899714,858
"1615","982126052697443",2.64972729237845,859
"2361","1422",27.2670859365164,860
"52","2546",1.06116845921295,861
"1093","795",26.1223888108604,862
"1225","986112100166045",0.0450060402980419,863
"1459","1619",0.283352205557989,864
"1325","1638",1.82987886949637,865
"198","1449",18.6237702641569,866
"1387","817",9.19688346093328,867
"1459","152",25.0562701998374,868
"428","1331",18.1178406068244,869
"986112100165562","872",0.312290741334796,870
"2743","1485",2.30058685821326,871
"213","1526",13.9853357549812,872
"1720","162",13.7012476340864,873
"558","372",27.0738573437954,874
"2109","381",12.2060139675613,875
"835","958",2.69326041476318,876
"156","620",0.32006508943145,877
"1959","1493",27.3641381508228,878
"129","1462",0.661890354696807,879
"982000411818599","743",26.9027480252329,880
"2241","93",0.757473917683295,881
"986112100165514","985153000400619",0.433166472367559,882
"1585","1393",0.971313692360139,883
"2359","724",27.5536739010535,884
"1587","724",27.4046115374826,885
"296","330",1.28955058451793,886
"783","986112100165003",27.4641253987184,887
"289","936",9.13645810127439,888
"1282","1469",27.0047784585388,889
"406","793",27.4152303670293,890
"458","985153000405736",0.176488395777725,891
"982000411818716","1424",14.7939591000304,892
"1972","2134",0.0235416569618135,893
"842","517",25.2342892284596,894
"1587","2182",0.21416931906963,895
"748","982000411818630",25.1778946246408,896
"1319","737",27.1937385253783,897
"1980","986112100177313",18.1309784969356,898
"461","1678",1.8489816852642,899
"2184","986112100176895",23.7666649741905,900
"152","565",25.3319512205445,901
"964","424",0.975650330660523,902
"2129","982000411818494",19.731079805287,903
"167","371",5.2112412497251,904
"2283","1777",6.7663115881992,905
"985153000401656","1957",0.0478296807111045,906
"1194","1960",27.5887954660805,907
"2195","2423",0.813222999967592,908
"1796","1456",16.2860607084174,909
"982000411818680","762",0.470203289216634,910
"1364","947",10.2025026845269,911
"1838","2073",1.02832706697454,912
"2497","721",0.0634491738333121,913
"340","783",25.9655327425458,914
"986112100163580","985153000372825",1.98747411465728,915
"2536","2247",27.5494316872594,916
"1582","174",24.7958261402553,917
"898","418",0.270191762235339,918
"2403","2044",25.5244065494865,919
"985153000403655","2049",0.319983953086887,920
"1123","982126052950995",26.875324857783,921
"1742","384",0.0311766709083457,922
"1780","1297",1.44206887914161,923
"297","491",26.9792123742238,924
"2145","2088",26.7661362471265,925
"982126052697376","1316",1.98654207169525,926
"2160","82",26.0291531224529,927
"1067","1344",2.2165226092554,928
"2327","1888",8.50001837859448,929
"982000411818680","194",0.191577596568049,930
"384","1991",0.690866634901536,931
"925","1404",25.6537073196545,932
"420","735",25.8024415994107,933
"1169","1492",25.7918378604033,934
"130","1865",0.101304993393065,935
"986112100172409","1461",26.1837757022802,936
"762","1603",27.1315259638015,937
"2460","1274",0.0346897268078721,938
"1319","527",27.2113911826719,939
"466","910",1.23016047145163,940
"996","485",2.23964104263546,941
"969","203",25.0122795354251,942
"2418","2363",1.69799189528187,943
"776","594",27.2126907475479,944
"2740","1965",27.1260248132504,945
"458","2733",25.6971730398428,946
"336","482",0.0382796497555183,947
"1725","986112100169546",0.702222672994757,948
"2569","59",11.4185625963612,949
"451","1963",0.161489099744934,950
"1376","1979",12.9470327604997,951
"1380","985153000406299",27.5210456848159,952
"2004","982126052951040",27.0415904817474,953
"854","2563",1.91816771909313,954
"1746","313",27.5644689890971,955
"986112100163393","1248",25.4300400850333,956
"1860","1595",27.1721880320878,957
"526","929",2.20542688961735,958
"8","985153000356060",14.4860551875352,959
"411","982126052951010",26.9496389165467,960
"2635","579",27.7810055321481,961
"1614","2150",9.2035700749636,962
"335","446",0.455317656431907,963
"187","968",27.3108718882587,964
"982000411818672","982126052697363",26.9006296598149,965
"986112100174351","2031",27.3130402707421,966
"2014","2460",0.758117560632199,967
"286","985153000369925",0.78868310052566,968
"676","1338",0.266362613391174,969
"648","1338",1.98162488171319,970
"1852","512",1.32066904985076,971
"1927","423",27.4108063331197,972
"882","1524",2.79349212008082,973
"2229","244",13.3396088390907,974
"2284","205",2.2380822867222,975
"595","986112100167283",27.3554198403749,976
"1603","1142",27.3796179643516,977
"986112100164733","745",27.5347447171131,978
"982126052697460","986112100172604",0.455746160532357,979
"985153000373086","1080",6.59855078491163,980
"1551","1492",0.166460727452045,981
"776","1366",0.093905119335624,982
"850","1538",25.243948284598,983
"1616","2324",0.469261884110085,984
"485","2411",10.1519709310033,985
"986112100176397","985153000368313",26.169354188878,986
"2099","719",1.59531647071283,987
"2010","982126052697435",27.1160619523131,988
"250","1070",10.4616317887598,989
"985153000406793","2227",25.7098808676822,990
"1856","26",1.08811900778773,991
"1943","467",26.5253339711381,992
"982000411818482","1488",19.8887328932966,993
"986112100165331","985153000400903",0.0292627180181579,994
"1098","985153000403812",2.30945915606512,995
"746","1049",1.78228775817418,996
"2073","1667",27.3271782884588,997
"1661","1112",0.252275366935599,998
"467","627",14.2429208783972,999
"1910","986112100172566",0.391046490006932,1000
